x,y,x_err,y_err,t_up_true,t_low_true,is_concordant,Case,Tier,L,True_I,CL_code,Sample
6.377260088,0.26312888,0.045554453,0.002819399,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
11.42255652,0.397519082,0.103373458,0.005396286,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.993060859,0.161805735,0.033948327,0.002752885,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
5.480719825,0.244126667,0.079947673,0.005341641,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
15.07612944,0.50860364,0.216474238,0.010954362,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.510089037,0.158010246,0.035536456,0.003355533,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
4.036025572,0.206211966,0.03271821,0.002507499,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
10.08654886,0.358969484,0.121829765,0.006503686,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.589495875,0.158978605,0.033554391,0.00309004,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
4.643398661,0.21130044,0.045641748,0.00311543,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
5.549047968,0.235700278,0.032042205,0.002041528,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.787093444,0.166467402,0.01832579,0.001641843,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
9.495488477,0.346821498,0.140266665,0.007684833,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
8.575617267,0.329028631,0.091636449,0.00527385,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.161843772,0.148372362,0.02416485,0.002487735,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.661591083,0.154346775,0.024961507,0.002171292,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.105906413,0.144542466,0.017283892,0.001779464,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
3.715471323,0.188149445,0.024851786,0.001887721,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.132906768,0.145683461,0.021503815,0.002203155,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
5.471346874,0.242665488,0.031013003,0.002063236,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
4.390585214,0.200107973,0.042544994,0.002908585,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.264749684,0.150426685,0.029028589,0.002892157,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
5.966283569,0.244555224,0.069359812,0.00426454,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
3.629748832,0.184580874,0.036506646,0.002784667,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
3.117917761,0.173364162,0.021781264,0.001816641,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
4.107203881,0.193650659,0.059802805,0.004229466,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
10.73590417,0.384381476,0.135331013,0.007267958,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
3.314959264,0.178066025,0.02563888,0.002065823,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
7.278490339,0.29119482,0.07141095,0.004285469,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.779176247,0.16614147,0.020586833,0.001846047,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
6.14137994,0.268615656,0.076876609,0.005043718,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
7.427151898,0.288590384,0.064562214,0.003762957,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
8.626758313,0.328960722,0.117942648,0.00674619,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
1.82028805,0.138986402,0.017491719,0.002003346,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
13.45668925,0.456328426,0.143739961,0.007311527,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
4.530841791,0.210015915,0.061068356,0.004246008,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
1.891071049,0.13899747,0.014525035,0.001601428,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
4.051420292,0.197563025,0.027136412,0.001984916,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
9.323656781,0.355601872,0.110143105,0.006301245,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
9.618272184,0.356897422,0.061562271,0.003426512,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
3.322416487,0.183568403,0.025403117,0.002105339,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
5.713732789,0.244426829,0.050184744,0.003220267,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
2.322743317,0.158539636,0.012511325,0.001280947,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
9.313432853,0.346601888,0.116145567,0.006483582,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
6.127894354,0.264240453,0.083450549,0.005397697,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
3.750456071,0.190259304,0.053382003,0.004062075,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
8.792069792,0.323880238,0.061593941,0.003403475,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
9.814460048,0.361135705,0.127854993,0.007056884,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
7.957624309,0.312323265,0.071781575,0.004225958,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
9.118333862,0.336898843,0.10388065,0.005757182,3000,700,FALSE,1,B,0.966666667,700,C25L97,1B
18.26522319,0.59355268,0.129853753,0.00421977,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.21127852,0.592849016,0.246033848,0.008009373,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
17.97279462,0.589718098,0.130781043,0.004291149,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.22856435,0.593074676,0.24926168,0.008109843,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.07813714,0.591105144,0.202279238,0.006613972,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.2068817,0.592791589,0.11439261,0.00372447,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.21985579,0.59296101,0.262094713,0.008529812,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.02697319,0.590432276,0.169673973,0.005557283,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.19386664,0.592621537,0.186934271,0.006088935,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.05454891,0.590795119,0.238411391,0.007801485,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
17.96627362,0.589632023,0.111003526,0.003643005,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.05257947,0.59076922,0.181044795,0.005924676,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.18182436,0.592464107,0.196844494,0.006414279,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.17620634,0.592390634,0.233908033,0.007623424,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.14526376,0.591985638,0.13549523,0.004420505,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.24383713,0.593273915,0.214907266,0.0069886,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.17074998,0.592319258,0.125111107,0.004078297,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.22983432,0.593091249,0.266269752,0.008662847,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.26426902,0.593540248,0.258961764,0.00841557,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.42000941,0.595562565,0.156947814,0.005074495,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.18338359,0.592484496,0.177093926,0.0057704,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.3060149,0.594083673,0.108702549,0.003527715,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.21426307,0.59288799,0.2505443,0.008155406,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.21975048,0.592959636,0.234632644,0.007636092,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.18464394,0.592500975,0.269128828,0.008768887,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.20585886,0.592778229,0.145887253,0.004750053,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.17160216,0.592330407,0.152070242,0.004956956,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.28673932,0.593832877,0.211848358,0.00687944,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.12458959,0.591714735,0.095054563,0.003103253,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.05177606,0.590758654,0.218772689,0.007159509,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.14232175,0.591947103,0.180625877,0.005893455,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.1327385,0.591821543,0.153815648,0.005020279,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.14227417,0.59194648,0.096316034,0.003142601,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.17972503,0.592436654,0.262723985,0.008561588,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.14260454,0.591950807,0.226729172,0.007397643,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.17841658,0.592419542,0.248427847,0.008096058,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.1428811,0.59195443,0.129889383,0.004237949,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.23189284,0.593118109,0.233235125,0.007587582,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.41882888,0.595547287,0.134594912,0.00435194,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
18.21233923,0.592862868,0.265629753,0.008646996,3000,,TRUE,1,C,0.866666667,700,C25L87,1C
3.720779683,0.17759184,0.035330003,0.002529438,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.120243399,0.190118168,0.033655235,0.003075948,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.9097651,0.398456517,0.073001025,0.003999316,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.13065571,0.342860349,0.058155807,0.002952324,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
11.47976297,0.40586488,0.158670422,0.008414645,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.979746098,0.190969859,0.038510111,0.002771887,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
11.10991521,0.374753881,0.149102856,0.00754419,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
7.10533643,0.280868781,0.057387349,0.00340272,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
8.900607739,0.341866868,0.070300036,0.004050272,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.406590634,0.208491741,0.052594443,0.00373265,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.457301057,0.184138662,0.020284382,0.001620544,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
9.069740683,0.338309912,0.088208306,0.00493538,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.964072176,0.222773705,0.054703925,0.003682439,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.865530148,0.172758485,0.028469231,0.00257455,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
5.52590222,0.231504813,0.032889481,0.002066832,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
11.00848369,0.386622124,0.125668592,0.006620293,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
5.852032191,0.249820309,0.073506975,0.004706964,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.498322805,0.156893835,0.019058988,0.001795347,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.079141971,0.202448802,0.055475129,0.004129866,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.25507733,0.145753954,0.021193421,0.002054713,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
1.917646181,0.14029754,0.015741,0.001727449,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.374578433,0.210691819,0.054646103,0.003947862,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.364937206,0.280404049,0.060230277,0.003980121,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
9.191603038,0.333940921,0.062227282,0.003391177,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.431997937,0.187574982,0.017905538,0.001467934,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.259499757,0.156440758,0.012919755,0.001341786,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.880969815,0.16287041,0.030235594,0.002563972,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.20667747,0.387952975,0.148318168,0.008456299,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.431720447,0.224352916,0.024195565,0.001837327,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.785550821,0.272507673,0.075347035,0.004538905,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.690118357,0.167259238,0.029682926,0.002768323,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
8.732877887,0.323790572,0.059092501,0.003286476,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.588450821,0.159999164,0.036884453,0.003419892,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.129383671,0.143828882,0.031317062,0.003172959,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.535897443,0.209998526,0.032433147,0.002889329,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.548049773,0.205288063,0.06135221,0.004153938,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.854968696,0.230910059,0.042189122,0.003009873,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.9112296,0.37214147,0.078041888,0.003992578,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.278674662,0.155114518,0.032509179,0.00331946,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
7.506619715,0.317881404,0.088142368,0.005598822,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.954452323,0.277954515,0.058072937,0.003481576,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.247642273,0.156897323,0.025865746,0.002708349,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
11.8308194,0.419477344,0.140494995,0.007472154,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
15.32488988,0.49746182,0.156601438,0.007625168,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
8.178617687,0.304982169,0.049780545,0.002784489,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.385674283,0.215494964,0.040404346,0.002977968,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
13.0852723,0.434571674,0.165377438,0.008238462,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
8.671804222,0.302230611,0.047031193,0.002458704,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
5.846831661,0.238924722,0.030183126,0.001850103,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
5.960442217,0.236159307,0.058106971,0.003453394,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
11.79399558,0.405494592,0.168666582,0.008698501,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.470426769,0.222849831,0.042390927,0.003169768,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
8.470269738,0.307629077,0.058146987,0.003167733,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
7.275068727,0.294770128,0.049566604,0.003012498,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.962727441,0.183799006,0.038300128,0.002664652,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.580288071,0.269248358,0.055448817,0.003403233,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
15.51519723,0.512825133,0.202774974,0.010053508,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
1.822575282,0.145942708,0.015337668,0.001842246,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.99203689,0.378382443,0.05651278,0.002918037,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
1.74915723,0.146677048,0.013536836,0.001702714,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
15.61738708,0.520233996,0.131031086,0.006547205,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
7.09077402,0.282043059,0.105709952,0.006307088,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.235804087,0.146555227,0.028277482,0.002780351,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.688573378,0.157099819,0.02173603,0.001905133,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
1.792617908,0.146829642,0.02072678,0.002546532,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
14.71142145,0.51738077,0.087957129,0.00464,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
7.979537761,0.306638338,0.071236127,0.004106202,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
5.960404047,0.245504177,0.049340685,0.003048454,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.938142994,0.222833149,0.042069519,0.002847573,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.958032679,0.206351756,0.063696938,0.00397657,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.14512352,0.14224938,0.028277605,0.002812755,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.240520577,0.202386982,0.051778476,0.003706841,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
14.40086079,0.485116467,0.109238763,0.005519829,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.722129368,0.186432322,0.030643021,0.002302251,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.855016029,0.201302777,0.057816194,0.004528604,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
5.740042411,0.235233125,0.035244962,0.002166565,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
1.922101841,0.146564189,0.017609561,0.002014147,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.00833902,0.358283758,0.05392006,0.002895388,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.364581705,0.187140121,0.042007289,0.003504707,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.475055557,0.152965029,0.019722938,0.001828395,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
12.99540438,0.483013988,0.099011515,0.005520099,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.775671655,0.193288293,0.033183168,0.002548123,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.235217473,0.201160898,0.023662951,0.001685885,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.230672081,0.243749755,0.066170309,0.003882967,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.77973386,0.40970019,0.121697592,0.006937953,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.995586715,0.196182187,0.042200999,0.003108086,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
8.567679558,0.338640352,0.071884856,0.004261909,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.279510362,0.179005203,0.022949847,0.001879004,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
7.990589496,0.297721791,0.06385481,0.003568755,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
16.13048186,0.513096619,0.233710319,0.011151183,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.695682237,0.169770169,0.027542169,0.002601849,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
5.370924732,0.2429172,0.047515683,0.003223572,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
9.882962571,0.364746819,0.098462844,0.005450897,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.35810265,0.147544633,0.017985947,0.00168805,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
1.527990723,0.140323221,0.016508997,0.002274159,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.424016032,0.261826583,0.087895728,0.00537361,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.810060153,0.264662139,0.083619427,0.004874604,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
7.332229026,0.299818553,0.043181604,0.002648576,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.810451826,0.163485089,0.037398793,0.003263254,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
14.7200388,0.488886291,0.1123606,0.00559763,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.171738547,0.246354381,0.049712157,0.002976505,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
9.140363669,0.322955613,0.057930384,0.003070273,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.354715732,0.180756263,0.018358693,0.001483784,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.124716945,0.168254234,0.034126059,0.00275634,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.761508025,0.170613967,0.020921666,0.001938902,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.03441037,0.357157981,0.125738514,0.006713177,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.365686646,0.151162921,0.019630122,0.001881492,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.217030093,0.145802799,0.021884646,0.002158863,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
12.69272191,0.426175589,0.079182744,0.003988004,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
8.396195289,0.353317594,0.047742518,0.003013556,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.569970417,0.18079617,0.038776172,0.002945648,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
7.376242669,0.284232336,0.069124839,0.003995431,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
3.074433068,0.170573478,0.03017173,0.002510949,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
4.424386613,0.205391026,0.051204929,0.00356559,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.798536806,0.175796121,0.02163707,0.002038769,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
5.135987562,0.217016682,0.037068373,0.002349438,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.95844788,0.173232239,0.027994314,0.002458815,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
2.331499329,0.154951504,0.014991713,0.001494524,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
10.5168644,0.353989332,0.063705921,0.003216436,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
6.520630571,0.278707619,0.039829366,0.002553606,3000,700,FALSE,1,C,0.866666667,700,C25L87,1C
21.8000148,0.636402454,0.318083158,0.009285723,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.46719293,0.643853502,0.123781671,0.003547273,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.32681225,0.642300693,0.308928573,0.008887298,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.56960155,0.644981356,0.237489337,0.006786836,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.62835071,0.645626515,0.298569944,0.008518724,3200,,TRUE,2,A,1,1800;300,C25L100,2A
23.28800775,0.652779329,0.124329502,0.003485044,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.21393795,0.641046423,0.322212341,0.009298354,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.65608607,0.645930624,0.17608268,0.005020161,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.23277921,0.641256145,0.320230149,0.009236342,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.08756832,0.63963608,0.228035439,0.006603701,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.40251585,0.643139056,0.215646631,0.006190857,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.16374674,0.640487042,0.137292983,0.003967487,3200,,TRUE,2,A,1,1800;300,C25L100,2A
21.71911373,0.635486506,0.159142928,0.004656414,3200,,TRUE,2,A,1,1800;300,C25L100,2A
21.92254448,0.637784515,0.141582873,0.004119018,3200,,TRUE,2,A,1,1800;300,C25L100,2A
21.96467052,0.638258233,0.230324623,0.006692866,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.10582205,0.639840201,0.14660729,0.004243463,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.83266279,0.647859713,0.198208809,0.005624027,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.37713191,0.642858202,0.316011052,0.009078478,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.22246113,0.641141312,0.314099746,0.009062107,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.57412668,0.645031098,0.300029915,0.008573028,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.38416119,0.642936002,0.250735433,0.007201826,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.44477358,0.643606038,0.267204031,0.007662101,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.27506501,0.641726308,0.32479107,0.009356964,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.0692759,0.63943139,0.282810232,0.008194095,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.35919671,0.642659608,0.114567901,0.00329297,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.33212455,0.642359597,0.224926952,0.006469782,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.6661719,0.646041137,0.190331711,0.005424918,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.37078546,0.642787943,0.328835308,0.009448545,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.13052034,0.640116172,0.181396255,0.005246812,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.10995067,0.639886351,0.230675144,0.006675993,3200,,TRUE,2,A,1,1800;300,C25L100,2A
23.14741283,0.651268673,0.264746327,0.007448823,3200,,TRUE,2,A,1,1800;300,C25L100,2A
21.62668819,0.63443671,0.169817316,0.004981731,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.80077596,0.647512244,0.11971324,0.0033997,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.45766104,0.643748313,0.21642891,0.006203929,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.53942581,0.644649452,0.251916279,0.00720505,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.69117027,0.64631488,0.282898016,0.008057813,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.49577,0.644168645,0.248340853,0.007111265,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.26576318,0.641622946,0.120514118,0.003472804,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.96833662,0.649333777,0.265283352,0.007499779,3200,,TRUE,2,A,1,1800;300,C25L100,2A
22.65111594,0.64587615,0.11683519,0.00333145,3200,,TRUE,2,A,1,1800;300,C25L100,2A
10.30751477,0.421525972,0.123352601,0.00756676,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
7.001981024,0.360898115,0.035282573,0.002727817,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
11.84257901,0.449681078,0.150123759,0.008550648,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
6.686314016,0.355108365,0.060635229,0.004830481,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
6.745450245,0.356193002,0.067067299,0.005312226,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
16.07902808,0.527383152,0.234688893,0.011546497,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
15.47335944,0.516274389,0.130378891,0.00652521,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
14.36189272,0.49588862,0.162311213,0.008406443,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
10.78624506,0.430306518,0.075329298,0.004507781,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
8.436059655,0.387201012,0.116554053,0.008024454,3200,1800,FALSE,2,A,1,1800;300,C25L100,2A
